"NAME10","NAMELSAD10","Evap_tavg","Qs_tavg","Rainf_f_tavg","Tair_f_tavg","file"
"Lancaster","Lancaster County",1.51680508982584e-05,1.55207120163444e-06,2.30559039664513e-05,278.657867431641,"201201.nc4"
"Buena Vista","Buena Vista city",NA,NA,NA,NA,"201201.nc4"
"Smyth","Smyth County",NA,NA,NA,NA,"201201.nc4"
"Southampton","Southampton County",1.61706338985823e-05,1.38013497992991e-06,2.3365353627014e-05,279.011494954427,"201201.nc4"
"Mecklenburg","Mecklenburg County",NA,NA,NA,NA,"201201.nc4"
"Rappahannock","Rappahannock County",NA,NA,NA,NA,"201201.nc4"
"Floyd","Floyd County",NA,NA,NA,NA,"201201.nc4"
"Covington","Covington city",NA,NA,NA,NA,"201201.nc4"
"Shenandoah","Shenandoah County",NA,NA,NA,NA,"201201.nc4"
"Wise","Wise County",NA,NA,NA,NA,"201201.nc4"
"Essex","Essex County",1.47963204913789e-05,2.15633139889958e-06,2.07094232921788e-05,277.712118966239,"201201.nc4"
"Lexington","Lexington city",NA,NA,NA,NA,"201201.nc4"
"Bath","Bath County",NA,NA,NA,NA,"201201.nc4"
"Grayson","Grayson County",NA,NA,NA,NA,"201201.nc4"
"Prince Edward","Prince Edward County",NA,NA,NA,NA,"201201.nc4"
"Greensville","Greensville County",NA,NA,NA,NA,"201201.nc4"
"Madison","Madison County",NA,NA,NA,NA,"201201.nc4"
"Emporia","Emporia city",NA,NA,NA,NA,"201201.nc4"
"Charlotte","Charlotte County",NA,NA,NA,NA,"201201.nc4"
"Buckingham","Buckingham County",NA,NA,NA,NA,"201201.nc4"
"Carroll","Carroll County",NA,NA,NA,NA,"201201.nc4"
"Russell","Russell County",NA,NA,NA,NA,"201201.nc4"
"Halifax","Halifax County",NA,NA,NA,NA,"201201.nc4"
"Middlesex","Middlesex County",1.47491100506159e-05,1.54339073787924e-06,2.02100586648157e-05,278.566711425781,"201201.nc4"
"Alleghany","Alleghany County",NA,NA,NA,NA,"201201.nc4"
"Norton","Norton city",NA,NA,NA,NA,"201201.nc4"
"King George","King George County",1.4904028375895e-05,1.68241490428045e-06,1.7178127563966e-05,277.123580932617,"201201.nc4"
"Westmoreland","Westmoreland County",1.60937294519196e-05,1.88841109623657e-06,1.88625256539257e-05,277.651218959263,"201201.nc4"
"Orange","Orange County",NA,NA,NA,NA,"201201.nc4"
"Patrick","Patrick County",NA,NA,NA,NA,"201201.nc4"
"Nottoway","Nottoway County",NA,NA,NA,NA,"201201.nc4"
"Page","Page County",NA,NA,NA,NA,"201201.nc4"
"Northumberland","Northumberland County",1.62097363499925e-05,1.73058115251479e-06,2.42510541283991e-05,278.383966064453,"201201.nc4"
"Wythe","Wythe County",NA,NA,NA,NA,"201201.nc4"
"Brunswick","Brunswick County",NA,NA,NA,NA,"201201.nc4"
"Richmond","Richmond County",1.59532334821831e-05,1.92798524624647e-06,2.42477609780118e-05,277.988621303013,"201201.nc4"
"Highland","Highland County",NA,NA,NA,NA,"201201.nc4"
"Bland","Bland County",NA,NA,NA,NA,"201201.nc4"
"Lunenburg","Lunenburg County",NA,NA,NA,NA,"201201.nc4"
"Rockbridge","Rockbridge County",NA,NA,NA,NA,"201201.nc4"
"Franklin","Franklin city",NA,NA,NA,NA,"201201.nc4"
"Lee","Lee County",NA,NA,NA,NA,"201201.nc4"
"Buchanan","Buchanan County",NA,NA,NA,NA,"201201.nc4"
"Dickenson","Dickenson County",NA,NA,NA,NA,"201201.nc4"
"Northampton","Northampton County",1.4668991570943e-05,8.54355880619551e-07,1.93458884799232e-05,279.803883870443,"201201.nc4"
"Accomack","Accomack County",1.52079101098934e-05,7.82864276516193e-07,2.15950497780189e-05,279.309740702311,"201201.nc4"
"Portsmouth","Portsmouth city",NA,NA,NA,NA,"201202.nc4"
"Surry","Surry County",2.16269518205081e-05,1.84553468329796e-06,2.45735070620867e-05,279.866844177246,"201202.nc4"
"Hampton","Hampton city",1.6794762700556e-06,6.72649230182287e-06,2.19967032535351e-05,280.329223632812,"201202.nc4"
"Mathews","Mathews County",2.12776631087763e-05,1.7234267488675e-06,2.53273101407103e-05,279.906066894531,"201202.nc4"
"Gloucester","Gloucester County",2.20238512156357e-05,1.54494071580302e-06,2.50989405685687e-05,279.793098449707,"201202.nc4"
"Virginia Beach","Virginia Beach city",NA,NA,NA,NA,"201202.nc4"
"Isle of Wight","Isle of Wight County",1.79341884553708e-05,1.81415817584879e-06,2.09738130555102e-05,280.143859863281,"201202.nc4"
"Chesapeake","Chesapeake city",NA,NA,NA,NA,"201202.nc4"
"Newport News","Newport News city",1.34946276375558e-06,6.61432659398997e-06,2.05859487323323e-05,280.090728759766,"201202.nc4"
"James City","James City County",2.16370985981484e-05,1.82751520583224e-06,2.52942945735413e-05,279.776786804199,"201202.nc4"
"Suffolk","Suffolk city",2.19870562432334e-05,2.11388146453828e-06,2.63722104136832e-05,280.32763671875,"201202.nc4"
"Poquoson","Poquoson city",NA,NA,2.42342739511514e-05,280.289031982422,"201202.nc4"
"Norfolk","Norfolk city",NA,NA,0,280.553955078125,"201202.nc4"
"York","York County",2.25246258196421e-05,1.96062603663449e-06,2.45744078711141e-05,279.906164550781,"201202.nc4"
"Williamsburg","Williamsburg city",2.24975701712538e-05,2.09401385594295e-06,2.50940198990672e-05,279.799601236979,"201202.nc4"
"Hanover","Hanover County",2.06620594066667e-05,1.50954518371041e-06,2.48730240335655e-05,279.138004847935,"201202.nc4"
"Powhatan","Powhatan County",NA,NA,NA,NA,"201202.nc4"
"King and Queen","King and Queen County",2.14034478176472e-05,1.65215550396169e-06,2.66177094090381e-05,279.22233581543,"201202.nc4"
"Petersburg","Petersburg city",1.62944071178117e-05,2.90219838916528e-06,2.53468133450951e-05,279.576736450195,"201202.nc4"
"Henrico","Henrico County",1.1235994747949e-05,4.14605995047168e-06,2.47029224738071e-05,279.290878295898,"201202.nc4"
"King William","King William County",2.14706637962081e-05,1.6856553912703e-06,2.66964498223388e-05,279.244960784912,"201202.nc4"
"Chesterfield","Chesterfield County",1.63334477747412e-05,3.16109057507674e-06,2.59393636952154e-05,279.47745513916,"201202.nc4"
"Richmond","Richmond city",1.27388625514868e-06,6.0529523580044e-06,2.29838133236626e-05,279.225067138672,"201202.nc4"
"Cumberland","Cumberland County",NA,NA,NA,NA,"201202.nc4"
"Colonial Heights","Colonial Heights city",1.20452033911533e-05,4.25144770588304e-06,2.53128719123197e-05,279.584884643555,"201202.nc4"
"Goochland","Goochland County",NA,NA,NA,NA,"201202.nc4"
"Caroline","Caroline County",2.16247933297252e-05,1.2505366352603e-06,2.44331137894603e-05,278.713533673968,"201202.nc4"
"Sussex","Sussex County",1.95655827610608e-05,2.00583444609492e-06,2.373615234319e-05,279.848140716553,"201202.nc4"
"Prince George","Prince George County",1.8046263946303e-05,2.33537301141951e-06,2.54114354447665e-05,279.670383453369,"201202.nc4"
"Dinwiddie","Dinwiddie County",1.93385603779461e-05,1.71363950585146e-06,2.42301784965093e-05,279.618927001953,"201202.nc4"
"Louisa","Louisa County",NA,NA,NA,NA,"201202.nc4"
"Charles City","Charles City County",2.07969881860966e-05,1.98555155369225e-06,2.66800522391956e-05,279.655934651693,"201202.nc4"
"New Kent","New Kent County",2.07253644475713e-05,1.87546552297135e-06,2.63291774899699e-05,279.473382568359,"201202.nc4"
"Amelia","Amelia County",NA,NA,NA,NA,"201202.nc4"
"Hopewell","Hopewell city",1.60705681935269e-05,3.0866959832565e-06,2.60896754298301e-05,279.629020690918,"201202.nc4"
"Winchester","Winchester city",NA,NA,NA,NA,"201202.nc4"
"Frederick","Frederick County",NA,NA,NA,NA,"201202.nc4"
"Culpeper","Culpeper County",NA,NA,NA,NA,"201202.nc4"
"Tazewell","Tazewell County",NA,NA,NA,NA,"201202.nc4"
"Rockingham","Rockingham County",NA,NA,NA,NA,"201202.nc4"
"Harrisonburg","Harrisonburg city",NA,NA,NA,NA,"201202.nc4"
"Charlottesville","Charlottesville city",NA,NA,NA,NA,"201202.nc4"
"Fluvanna","Fluvanna County",NA,NA,NA,NA,"201202.nc4"
"Greene","Greene County",NA,NA,NA,NA,"201202.nc4"
"Nelson","Nelson County",NA,NA,NA,NA,"201202.nc4"
"Albemarle","Albemarle County",NA,NA,NA,NA,"201202.nc4"
"Danville","Danville city",NA,NA,NA,NA,"201202.nc4"
"Pittsylvania","Pittsylvania County",NA,NA,NA,NA,"201202.nc4"
"Martinsville","Martinsville city",NA,NA,NA,NA,"201202.nc4"
"Henry","Henry County",NA,NA,NA,NA,"201202.nc4"
"Bristol","Bristol city",NA,NA,NA,NA,"201202.nc4"
"Washington","Washington County",NA,NA,NA,NA,"201202.nc4"
"Scott","Scott County",NA,NA,NA,NA,"201202.nc4"
"Waynesboro","Waynesboro city",NA,NA,NA,NA,"201202.nc4"
"Staunton","Staunton city",NA,NA,NA,NA,"201202.nc4"
"Augusta","Augusta County",NA,NA,NA,NA,"201202.nc4"
"Clarke","Clarke County",NA,NA,NA,NA,"201202.nc4"
"Fredericksburg","Fredericksburg city",2.15629988815635e-05,1.02865232065597e-06,2.14977326322696e-05,278.502151489258,"201202.nc4"
"Stafford","Stafford County",2.22581966227153e-05,1.03199852219404e-06,2.01174123503733e-05,278.321075439453,"201202.nc4"
"Alexandria","Alexandria city",6.46797539616273e-06,9.75869262731521e-07,1.41093200909381e-05,278.100257873535,"201202.nc4"
"Loudoun","Loudoun County",7.45249316954262e-06,1.07597221206864e-06,1.3824686902808e-05,277.637013753255,"201202.nc4"
"Warren","Warren County",NA,NA,NA,NA,"201202.nc4"
"Fauquier","Fauquier County",NA,NA,NA,NA,"201202.nc4"
"Falls Church","Falls Church city",9.18378589176427e-07,1.04518198895676e-06,1.31400756799849e-05,277.788696289062,"201202.nc4"
"Prince William","Prince William County",1.18682154379712e-05,1.51172204709837e-06,1.77598785739974e-05,278.087532043457,"201202.nc4"
"Spotsylvania","Spotsylvania County",2.13677431020187e-05,8.50805008667521e-07,2.20120055018924e-05,278.569183349609,"201202.nc4"
"Manassas Park","Manassas Park city",2.01639450096991e-05,4.08193784551258e-07,1.45268340929761e-05,277.917846679688,"201202.nc4"
"Fairfax","Fairfax County",6.6132090002687e-06,1.15211744618667e-06,1.48412102589646e-05,277.851270039876,"201202.nc4"
"Fairfax","Fairfax city",1.04608210449442e-06,1.42109792022893e-06,1.4489457498712e-05,277.586975097656,"201202.nc4"
"Manassas","Manassas city",2.01639450096991e-05,4.08193784551258e-07,1.45268340929761e-05,277.917846679688,"201202.nc4"
"Arlington","Arlington County",9.34919910378085e-07,8.67774986090808e-07,1.27255698316731e-05,278.183715820312,"201202.nc4"
"Appomattox","Appomattox County",NA,NA,NA,NA,"201202.nc4"
"Bedford","Bedford County",NA,NA,NA,NA,"201202.nc4"
"Campbell","Campbell County",NA,NA,NA,NA,"201202.nc4"
"Lynchburg","Lynchburg city",NA,NA,NA,NA,"201202.nc4"
"Amherst","Amherst County",NA,NA,NA,NA,"201202.nc4"
"Bedford","Bedford city",NA,NA,NA,NA,"201202.nc4"
"Salem","Salem city",NA,NA,NA,NA,"201202.nc4"
"Franklin","Franklin County",NA,NA,NA,NA,"201202.nc4"
"Botetourt","Botetourt County",NA,NA,NA,NA,"201202.nc4"
"Roanoke","Roanoke County",NA,NA,NA,NA,"201202.nc4"
"Craig","Craig County",NA,NA,NA,NA,"201202.nc4"
"Roanoke","Roanoke city",NA,NA,NA,NA,"201202.nc4"
"Radford","Radford city",NA,NA,NA,NA,"201202.nc4"
"Giles","Giles County",NA,NA,NA,NA,"201202.nc4"
"Pulaski","Pulaski County",NA,NA,NA,NA,"201202.nc4"
"Montgomery","Montgomery County",NA,NA,NA,NA,"201202.nc4"
"Galax","Galax city",NA,NA,NA,NA,"201202.nc4"
"Lancaster","Lancaster County",2.17438652422667e-05,1.91630370712422e-06,2.92999652629078e-05,279.592727661133,"201202.nc4"
"Buena Vista","Buena Vista city",NA,NA,NA,NA,"201202.nc4"
"Smyth","Smyth County",NA,NA,NA,NA,"201202.nc4"
"Southampton","Southampton County",2.10761942677588e-05,2.28472034298951e-06,2.3368351321551e-05,279.95322672526,"201202.nc4"
"Mecklenburg","Mecklenburg County",NA,NA,NA,NA,"201202.nc4"
"Rappahannock","Rappahannock County",NA,NA,NA,NA,"201202.nc4"
"Floyd","Floyd County",NA,NA,NA,NA,"201202.nc4"
"Covington","Covington city",NA,NA,NA,NA,"201202.nc4"
"Shenandoah","Shenandoah County",NA,NA,NA,NA,"201202.nc4"
"Wise","Wise County",NA,NA,NA,NA,"201202.nc4"
"Essex","Essex County",2.2038202067571e-05,2.18484082584577e-06,2.64680316571945e-05,279.032540457589,"201202.nc4"
"Lexington","Lexington city",NA,NA,NA,NA,"201202.nc4"
"Bath","Bath County",NA,NA,NA,NA,"201202.nc4"
"Grayson","Grayson County",NA,NA,NA,NA,"201202.nc4"
"Prince Edward","Prince Edward County",NA,NA,NA,NA,"201202.nc4"
"Greensville","Greensville County",NA,NA,NA,NA,"201202.nc4"
"Madison","Madison County",NA,NA,NA,NA,"201202.nc4"
"Emporia","Emporia city",NA,NA,NA,NA,"201202.nc4"
"Charlotte","Charlotte County",NA,NA,NA,NA,"201202.nc4"
"Buckingham","Buckingham County",NA,NA,NA,NA,"201202.nc4"
"Carroll","Carroll County",NA,NA,NA,NA,"201202.nc4"
"Russell","Russell County",NA,NA,NA,NA,"201202.nc4"
"Halifax","Halifax County",NA,NA,NA,NA,"201202.nc4"
"Middlesex","Middlesex County",2.12697864299116e-05,1.38322195653018e-06,2.62669968833507e-05,279.563621520996,"201202.nc4"
"Alleghany","Alleghany County",NA,NA,NA,NA,"201202.nc4"
"Norton","Norton city",NA,NA,NA,NA,"201202.nc4"
"King George","King George County",2.2781862753618e-05,1.2066814889522e-06,2.28784547289251e-05,278.688926696777,"201202.nc4"
"Westmoreland","Westmoreland County",2.35063131791928e-05,1.91710546459944e-06,2.39069060106498e-05,278.961216517857,"201202.nc4"
"Orange","Orange County",NA,NA,NA,NA,"201202.nc4"
"Patrick","Patrick County",NA,NA,NA,NA,"201202.nc4"
"Nottoway","Nottoway County",NA,NA,NA,NA,"201202.nc4"
"Page","Page County",NA,NA,NA,NA,"201202.nc4"
"Northumberland","Northumberland County",2.35180377785582e-05,2.65288331320335e-06,3.37593723088503e-05,279.369348144531,"201202.nc4"
"Wythe","Wythe County",NA,NA,NA,NA,"201202.nc4"
"Brunswick","Brunswick County",NA,NA,NA,NA,"201202.nc4"
"Richmond","Richmond County",2.35355115104799e-05,2.1534456046928e-06,3.00243456357358e-05,279.175789969308,"201202.nc4"
"Highland","Highland County",NA,NA,NA,NA,"201202.nc4"
"Bland","Bland County",NA,NA,NA,NA,"201202.nc4"
"Lunenburg","Lunenburg County",NA,NA,NA,NA,"201202.nc4"
"Rockbridge","Rockbridge County",NA,NA,NA,NA,"201202.nc4"
"Franklin","Franklin city",NA,NA,NA,NA,"201202.nc4"
"Lee","Lee County",NA,NA,NA,NA,"201202.nc4"
"Buchanan","Buchanan County",NA,NA,NA,NA,"201202.nc4"
"Dickenson","Dickenson County",NA,NA,NA,NA,"201202.nc4"
"Northampton","Northampton County",1.9742263975786e-05,1.07298817511037e-06,2.11016449611634e-05,280.206227620443,"201202.nc4"
"Accomack","Accomack County",2.07503521365156e-05,1.53481262672854e-06,2.72920916965328e-05,279.83617401123,"201202.nc4"
"Portsmouth","Portsmouth city",NA,NA,NA,NA,"201203.nc4"
"Surry","Surry County",3.17812921366567e-05,2.55351858413633e-06,3.30292343733163e-05,286.574363708496,"201203.nc4"
"Hampton","Hampton city",2.51513108651125e-06,1.76353100869164e-05,4.07167899538763e-05,286.507720947266,"201203.nc4"
"Mathews","Mathews County",2.91440537694143e-05,3.26444887832622e-06,3.72078757209238e-05,286.000885009766,"201203.nc4"
"Gloucester","Gloucester County",3.08245828364306e-05,3.90101763514394e-06,3.85907892450632e-05,286.106796264648,"201203.nc4"
"Virginia Beach","Virginia Beach city",NA,NA,NA,NA,"201203.nc4"
"Isle of Wight","Isle of Wight County",2.69349136573283e-05,2.36901430363187e-06,3.15780513725868e-05,286.651509602865,"201203.nc4"
"Chesapeake","Chesapeake city",NA,NA,NA,NA,"201203.nc4"
"Newport News","Newport News city",2.36328924074769e-06,1.37929646371049e-05,3.57763892679941e-05,286.435485839844,"201203.nc4"
"James City","James City County",3.15763127218815e-05,3.28282106920597e-06,3.68562159565045e-05,286.39769744873,"201203.nc4"
"Suffolk","Suffolk city",3.25196197081823e-05,3.4124641388189e-06,4.28902785643004e-05,286.688262939453,"201203.nc4"
"Poquoson","Poquoson city",NA,NA,4.44545476057101e-05,286.403350830078,"201203.nc4"
"Norfolk","Norfolk city",NA,NA,0,286.576354980469,"201203.nc4"
"York","York County",3.25203873217106e-05,4.22481252826401e-06,4.02500001655426e-05,286.312023925781,"201203.nc4"
"Williamsburg","Williamsburg city",3.27121912656973e-05,3.88654727127384e-06,3.88412748482854e-05,286.327412923177,"201203.nc4"
"Hanover","Hanover County",3.16880458350559e-05,3.69812788189198e-06,3.66924988546608e-05,286.063576834542,"201203.nc4"
"Powhatan","Powhatan County",NA,NA,NA,NA,"201203.nc4"
"King and Queen","King and Queen County",3.15292718369165e-05,3.719690255366e-06,3.65108603546105e-05,285.92781829834,"201203.nc4"
"Petersburg","Petersburg city",2.37785178001104e-05,4.82434529658349e-06,3.09835863845365e-05,286.573188781738,"201203.nc4"
"Henrico","Henrico County",1.69060223242923e-05,8.33515798603912e-06,3.3732090741978e-05,286.215301513672,"201203.nc4"
"King William","King William County",3.16546788781125e-05,3.93199835002633e-06,3.64488396371598e-05,286.046768188477,"201203.nc4"
"Chesterfield","Chesterfield County",2.39456925328341e-05,5.33570039351616e-06,3.17819831252564e-05,286.455703735352,"201203.nc4"
"Richmond","Richmond city",1.95158759197511e-06,1.34375713969348e-05,3.37739184033126e-05,286.191070556641,"201203.nc4"
"Cumberland","Cumberland County",NA,NA,NA,NA,"201203.nc4"
"Colonial Heights","Colonial Heights city",1.76659856379047e-05,7.22105016848218e-06,3.1345536626759e-05,286.57112121582,"201203.nc4"
"Goochland","Goochland County",NA,NA,NA,NA,"201203.nc4"
"Caroline","Caroline County",3.20516472649095e-05,3.83451025040163e-06,3.47672266798327e-05,285.688858032227,"201203.nc4"
"Sussex","Sussex County",2.85283574612549e-05,2.69296342025882e-06,2.91015257971594e-05,286.770301818848,"201203.nc4"
"Prince George","Prince George County",2.60719708933266e-05,3.87606942808816e-06,3.00092776797101e-05,286.582855224609,"201203.nc4"
"Dinwiddie","Dinwiddie County",2.98528048006119e-05,1.81627922302141e-06,3.1156234399532e-05,286.663818359375,"201203.nc4"
"Louisa","Louisa County",NA,NA,NA,NA,"201203.nc4"
"Charles City","Charles City County",3.04106212449066e-05,2.87981947622029e-06,3.2336954366959e-05,286.463897705078,"201203.nc4"
"New Kent","New Kent County",3.09807663143147e-05,3.06900187752035e-06,3.46223561791703e-05,286.231085205078,"201203.nc4"
"Amelia","Amelia County",NA,NA,NA,NA,"201203.nc4"
"Hopewell","Hopewell city",2.32443474601496e-05,5.50381628272589e-06,3.17079384331009e-05,286.554183959961,"201203.nc4"
"Winchester","Winchester city",NA,NA,NA,NA,"201203.nc4"
"Frederick","Frederick County",NA,NA,NA,NA,"201203.nc4"
"Culpeper","Culpeper County",NA,NA,NA,NA,"201203.nc4"
"Tazewell","Tazewell County",NA,NA,NA,NA,"201203.nc4"
"Rockingham","Rockingham County",NA,NA,NA,NA,"201203.nc4"
"Harrisonburg","Harrisonburg city",NA,NA,NA,NA,"201203.nc4"
"Charlottesville","Charlottesville city",NA,NA,NA,NA,"201203.nc4"
"Fluvanna","Fluvanna County",NA,NA,NA,NA,"201203.nc4"
"Greene","Greene County",NA,NA,NA,NA,"201203.nc4"
"Nelson","Nelson County",NA,NA,NA,NA,"201203.nc4"
"Albemarle","Albemarle County",NA,NA,NA,NA,"201203.nc4"
"Danville","Danville city",NA,NA,NA,NA,"201203.nc4"
"Pittsylvania","Pittsylvania County",NA,NA,NA,NA,"201203.nc4"
"Martinsville","Martinsville city",NA,NA,NA,NA,"201203.nc4"
"Henry","Henry County",NA,NA,NA,NA,"201203.nc4"
"Bristol","Bristol city",NA,NA,NA,NA,"201203.nc4"
"Washington","Washington County",NA,NA,NA,NA,"201203.nc4"
"Scott","Scott County",NA,NA,NA,NA,"201203.nc4"
"Waynesboro","Waynesboro city",NA,NA,NA,NA,"201203.nc4"
"Staunton","Staunton city",NA,NA,NA,NA,"201203.nc4"
"Augusta","Augusta County",NA,NA,NA,NA,"201203.nc4"
"Clarke","Clarke County",NA,NA,NA,NA,"201203.nc4"
"Fredericksburg","Fredericksburg city",3.20891813316848e-05,3.38302277214098e-06,3.31561404891545e-05,285.612060546875,"201203.nc4"
"Stafford","Stafford County",3.26515691995155e-05,2.86280223917856e-06,3.02948126773117e-05,285.432550048828,"201203.nc4"
"Alexandria","Alexandria city",9.17100393849068e-06,6.29493916903812e-06,2.49907930083282e-05,284.982353210449,"201203.nc4"
"Loudoun","Loudoun County",1.12997781040273e-05,7.11358272080057e-06,2.70939744950738e-05,284.739329020182,"201203.nc4"
"Warren","Warren County",NA,NA,NA,NA,"201203.nc4"
"Fauquier","Fauquier County",NA,NA,NA,NA,"201203.nc4"
"Falls Church","Falls Church city",1.65366088822338e-06,7.84084022598108e-06,2.5574703613529e-05,284.702575683594,"201203.nc4"
"Prince William","Prince William County",1.74485917341372e-05,5.01564812793731e-06,2.62889766418084e-05,285.166717529297,"201203.nc4"
"Spotsylvania","Spotsylvania County",3.16456935252063e-05,3.46001957041153e-06,3.36114135279786e-05,285.666931152344,"201203.nc4"
"Manassas Park","Manassas Park city",2.95592199108796e-05,1.95622919818561e-06,2.47730949922698e-05,285.060577392578,"201203.nc4"
